transportador_codigo,tabela_nome,validade_inicio,validade_fim,tarifa_codigo,cidade_ibge,prazo_entrega_dias
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3165404,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3165305,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3165107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3164902,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3164407,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3163904,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3163706,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3163201,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162948,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162302,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162203,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162104,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3162005,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3161700,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3161304,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3160801,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3159902,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3158805,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3158300,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3159803,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3159704,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3159605,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3159209,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3157708,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3156908,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3156403,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3155504,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3154705,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3154457,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3153400,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3153004,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3152907,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3152808,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3152600,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3151800,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3151701,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3151602,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3151008,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3150901,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3150703,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3149903,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,3149804,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503804,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503705,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503507,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503457,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503408,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503309,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503200,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503093,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503077,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1503044,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502939,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502905,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502772,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502764,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502756,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502707,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502400,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502301,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502202,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1502152,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501907,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501782,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501758,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501725,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501709,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501600,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501576,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501501,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501451,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1501303,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500958,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500909,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500859,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500800,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500602,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500347,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500206,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500131,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0014,1500107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0015,1501402,23
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3152501,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3172202,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3171709,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3171105,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3171006,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3170750,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3170701,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3170529,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3170479,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3170438,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,3170404,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508357,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508308,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508209,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508126,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508100,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508084,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508035,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1508001,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507961,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507953,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507805,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507755,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507607,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507508,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507474,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507466,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507458,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507409,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507300,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507201,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507151,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507102,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1507003,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506906,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506708,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506609,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506583,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506559,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506351,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506203,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506187,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506161,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506138,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506112,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1506104,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505635,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505601,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505551,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505536,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505502,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505494,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505486,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505437,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505403,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505064,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1505007,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504976,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504950,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504752,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504703,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504455,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504422,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504406,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504307,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504208,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504109,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1504059,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1100346,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1100403,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1100015,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0016,1100379,15
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0017,1100205,14
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1508159,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1508050,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1507979,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1507904,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1507706,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1506807,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1506401,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1506302,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1506195,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1506005,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505908,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505809,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505700,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505650,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505304,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505205,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505106,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1505031,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1504901,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1504802,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1504604,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1504505,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1504000,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1503903,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1503754,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1503606,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1503101,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1503002,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1502855,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1502806,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1502608,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1502509,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1502103,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1502004,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1501956,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1501808,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1501253,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1501204,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1501105,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1501006,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1500701,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1500503,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1500404,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0018,1500305,12
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0019,1700400,23
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0019,1700350,23
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0019,1700301,23
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0019,1700251,23
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0020,1721000,20
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100304,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101807,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101757,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101708,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101609,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101559,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101500,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100320,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101492,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101484,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100296,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100288,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100262,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101476,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100254,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101468,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100189,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101450,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100155,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100502,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101435,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100338,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100148,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101401,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101302,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101203,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100130,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100122,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100114,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101104,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100106,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1101005,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100940,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100080,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100072,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100064,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100924,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100056,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100908,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100809,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100700,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100049,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100601,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100031,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100452,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1100023,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1710904,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1710706,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1710508,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1709807,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1709500,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1709302,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1709005,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1708304,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1708205,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707702,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707652,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707553,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707405,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707306,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707207,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707108,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1707009,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1706506,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1706258,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1706100,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1705607,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1705557,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716703,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1705508,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1705102,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1704600,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1704105,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703909,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703891,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703883,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703867,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703842,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703826,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703800,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703701,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703602,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703305,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703206,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703073,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703057,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1703008,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702901,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702703,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702554,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702406,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702307,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702208,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702158,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702109,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1702000,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1701903,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1701309,8
